TIME,LABEL,Set,Movement,cues,Type,Gap,Rest,Connect,Voices_dec,Note_rate_dec,Drone,TextInc,Phr_end,Phr_begining,Elide,Sequence,Rubato,Rit,Fermata,Tempo_inc,Diminuendo,Fp/Fz,Cresc,Precision,end,OLDTIME,Ratio,SoundAmp_pre,SoundAmp_post,SoundAmp_shift,OnsetRate_pre,OnsetRate_post,OnsetRate_shift,QoMmean_pre,QoMmean_post,QoMmean_shift,QoMmedian_pre,QoMmedian_post,QoMmedian_shift
2109.89,14.99,2,1,1.0,breath,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2109.68,0.3764705882352941,0.05311783252876477,0.10806848549239959,0.05495065296363481,0.188,0.044,-0.14400000000000002,0.08715264296485367,0.08680039271631965,-0.0003522502485340251,0.06268709562487318,0.06678603928020851,0.004098943655335335
2116.85,16.99,2,1,0.0,breath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2116.85,0.49411764705882355,0.06519348504421066,0.13722965994586173,0.07203617490165107,0.2760000000000001,0.45200000000000007,0.176,0.12059197006938253,0.08339602971862368,-0.03719594035075885,0.06545183600325252,0.06934995598883224,0.0038981199855797205
2140.8,23.0,2,1,1.0,thin,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2140.8,0.5176470588235295,0.011033014544386197,0.010161478179647904,-0.0008715363647382925,0.03636363636363637,0.04363636363636364,0.007272727272727271,0.07456771917791187,0.07003168444261296,-0.004536034735298913,0.05831862319275929,0.05771339822355526,-0.000605224969204031
2153.63,26.0,2,1,1.0,gather,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2153.63,0.5882352941176471,0.06439180255852557,0.010072331250180717,-0.05431947130834486,0.23200000000000004,0.012,-0.22000000000000003,0.09496254271529525,0.06954727128459007,-0.025415271430705183,0.06597797191938345,0.05354836932089426,-0.012429602598489194
2251.09,47.99,2,1,2.0,breath,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2250.96,0.5058823529411764,0.02144843025513666,0.007323160198758153,-0.014125270056378507,0.22800000000000004,0.0,-0.22800000000000004,0.07477341070138509,0.06896461090324572,-0.0058087997981393635,0.05998795922773418,0.05479341684292673,-0.005194542384807446
2290.35,58.0,2,1,1.0,Halt,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2290.35,0.49411764705882355,0.1313677124922471,0.0138235732466222,-0.1175441392456249,0.152,0.036,-0.11599999999999999,0.09191781675709472,0.07893805806587248,-0.01297975869122224,0.06795638946422315,0.06360849809233506,-0.004347891371888096
2323.04,64.67,2,1,1.0,Halt,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2323.04,0.47058823529411764,0.08229382997652937,0.0028999098244538875,-0.07939392015207548,0.288,0.0,-0.288,0.06899499974367036,0.07106829020439372,0.0020732904607233538,0.05921858261983052,0.05616864399176515,-0.0030499386280653656
2337.41,67.5,2,1,1.0,hold,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2337.41,0.4588235294117647,0.059561257481925256,0.019062277251686917,-0.04049898023023834,0.36000000000000004,0.12000000000000002,-0.24000000000000002,0.07512286885751161,0.07708884263354605,0.001965973776034441,0.06115284655006316,0.06299541698682773,0.0018425704367645707
2355.91,72.0,2,1,1.0,breath,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2355.68,0.5176470588235295,0.09810371499739642,0.004977703674137329,-0.0931260113232591,0.088,0.028000000000000004,-0.05999999999999999,0.07683924824509755,0.07002905380274056,-0.00681019444235699,0.0585375605745598,0.05671686471401881,-0.0018206958605409898
2363.23,73.0,2,1,1.0,pause,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2363.23,0.5411764705882353,0.044386303493643496,0.0046008090270020785,-0.03978549446664142,0.21200000000000002,0.124,-0.08800000000000002,0.07830637081790762,0.0843259768461726,0.006019606028264984,0.06322297631187465,0.06350164849051756,0.0002786721786429136
2407.35,83.0,2,1,2.0,end,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2408.91,0.47058823529411764,0.02354105100846284,0.0035623803458202366,-0.0199786706626426,0.06000000000000001,0.0,-0.06000000000000001,0.07092348378511207,0.06553047170930024,-0.005393012075811832,0.060481574411406336,0.05338033923121823,-0.007101235180188105
2425.97,8.5,2,2,1.0,lift,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2426.29,0.6235294117647059,0.08569501496358023,0.018128458739536682,-0.06756655622404355,0.42800000000000005,0.11200000000000002,-0.31600000000000006,0.11099354562764903,0.12467012245570044,0.013676576828051415,0.0842984223852454,0.07597679175696294,-0.008321630628282464
2433.2,16.0,2,2,1.0,Halt,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2433.55,0.5882352941176471,0.04849474522680467,0.018634310251384883,-0.02986043497541979,0.592,0.10800000000000001,-0.484,0.10320732334498293,0.08688931870133008,-0.01631800464365285,0.07270093640437507,0.06222516980575296,-0.010475766598622108
2435.45,18.0,2,2,1.0,duck,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2435.81,0.611764705882353,0.11457301449234895,0.013680298997765444,-0.10089271549458351,0.06400000000000002,0.05600000000000001,-0.008000000000000007,0.09354897772511891,0.0744316353715341,-0.01911734235358481,0.06918937857528643,0.061565997756100624,-0.007623380819185802
2461.47,45.0,2,2,1.0,drop,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2461.47,0.5176470588235295,0.174800089992064,0.08255937415491262,-0.09224071583715139,0.5599999999999999,0.44399999999999995,-0.11599999999999999,0.08747309059513445,0.07561793271500729,-0.011855157880127157,0.0630279391602014,0.060116162325077396,-0.0029117768351240025
2474.79,59.0,2,2,2.0,Halt,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2475.17,0.5647058823529412,0.124648859926215,0.0050698063239859245,-0.11957905360222906,0.4,0.0,-0.4,0.08373369669934927,0.0782998568655693,-0.0054338398337799715,0.06804135163508349,0.058994008498108694,-0.009047343136974792
2490.59,73.99,2,2,2.0,Breath,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2490.59,0.6235294117647059,0.08262660946041066,0.009033369348755722,-0.07359324011165494,0.18,0.08,-0.09999999999999999,0.09969769015598395,0.07011999833241742,-0.029577691823566538,0.06741409146397595,0.055808152414678666,-0.011605939049297284
2501.43,83.99,2,2,2.0,Breath,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2501.2,0.5176470588235295,0.033374207989215546,0.008702844404502561,-0.024671363584712985,0.128,0.2,0.07200000000000001,0.07561588633765827,0.06829711991800565,-0.0073187664196526225,0.056477443996227304,0.05984415449506151,0.003366710498834205
2509.81,91.0,2,2,1.0,pause,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2509.71,0.5294117647058824,0.15529062760059162,0.024301684006323987,-0.13098894359426763,0.26,0.044000000000000004,-0.216,0.08661522666753421,0.07902971469910494,-0.0075855119684292704,0.057386899068518946,0.06143679706255486,0.004049897994035913
2515.12,95.0,2,2,1.0,pause,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2514.88,0.5529411764705883,0.04545197949809711,0.017627744255255026,-0.027824235242842082,0.152,0.24400000000000005,0.09200000000000005,0.08906536839715919,0.0758665599481571,-0.013198808449002092,0.06920456285685764,0.06217240398452291,-0.007032158872334729
2520.35,99.0,2,2,1.0,pause,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2520.35,0.47058823529411764,0.08627101849817798,0.013090966502481996,-0.07318005199569598,0.128,0.152,0.023999999999999994,0.0802701941740144,0.07469805887245624,-0.005572135301558159,0.06505026047129028,0.059970612533230196,-0.005079647938060088
2528.27,106.5,2,2,0.0,rally,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2528.27,0.5647058823529412,0.12593292252689547,0.05466891773824835,-0.07126400478864713,0.36,0.16399999999999998,-0.196,0.08761428675091956,0.07451660709681876,-0.013097679654100802,0.06910760942083076,0.06320817360266792,-0.005899435818162838
2545.43,124.33,2,2,1.0,drop,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2545.28,0.43529411764705883,0.29465778004565957,0.053430577237031686,-0.2412272028086279,0.364,0.25600000000000006,-0.10799999999999993,0.0743052060406925,0.08130632341149414,0.0070011173708016405,0.06511471972027351,0.06246566888462831,-0.002649050835645199
2557.13,135.33,2,2,1.0,drop,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2556.67,0.47058823529411764,0.1158511675414294,0.010317758246356555,-0.10553340929507285,0.196,0.0,-0.196,0.08738910232681107,0.08602294193587638,-0.0013661603909346925,0.05804209578384382,0.060803166408151935,0.0027610706243081165
2590.96,167.0,2,2,1.0,retreat,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2590.96,0.4588235294117647,0.060134897519659836,0.02098540026580694,-0.039149497253852895,0.2,0.048,-0.15200000000000002,0.07805808025128128,0.07155795089148383,-0.006500129359797449,0.06586167609778773,0.06317454806318046,-0.0026871280346072723
2610.51,185.0,2,2,0.0,retreat,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2611.33,0.5176470588235295,0.08989407512496257,0.01612183325249348,-0.07377224187246909,0.252,0.004,-0.248,0.07648072218756889,0.07681495083671247,0.0003342286491435781,0.06674525872672368,0.06393165222083566,-0.002813606505888022
2667.44,244.0,2,2,1.0,drop,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2667.44,0.38823529411764707,0.21462965997791578,0.028720586303632112,-0.18590907367428366,0.348,0.092,-0.256,0.08445600388711935,0.0926712828524513,0.008215278965331946,0.06836110966460686,0.07398510873488524,0.005623999070278385
2677.1,252.49,2,2,0.0,breath,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2677.1,0.4823529411764706,0.12323159996462481,0.0156985957606538,-0.10753300420397101,0.6639999999999999,0.08,-0.584,0.08931205436779285,0.09227880688281927,0.0029667525150264135,0.0748274326949015,0.06916327195670569,-0.0056641607381958115
2710.33,288.5,2,2,1.0,Halt,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2710.16,0.5176470588235295,0.14501162747506355,0.06912579252731538,-0.07588583494774817,0.41600000000000004,0.188,-0.22800000000000004,0.1160461606313623,0.08502776508092107,-0.03101839555044124,0.08296161464169782,0.06938541356478817,-0.013576201076909655
2740.27,320.0,2,2,0.0,Duck,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2740.27,0.5294117647058824,0.14769701269844412,0.043948974513945686,-0.10374803818449843,0.316,0.188,-0.128,0.08845256634567814,0.08848842023615637,3.585389047823517e-05,0.07216525837173622,0.07423327299720253,0.0020680146254663107
2747.13,326.99,2,2,1.0,end,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2747.47,0.5294117647058824,0.15915711750574116,0.010493514000320487,-0.14866360350542068,0.548,0.0,-0.548,0.08808899102102752,0.07934357593984451,-0.008745415081183011,0.06924278229370852,0.06133517920486853,-0.00790760308883999
2764.69,2.74,2,3,2.0,Breath,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2764.37,0.4588235294117647,0.12874816749292814,0.0797613974496914,-0.04898677004323673,0.192,0.376,0.184,0.08556538024429373,0.07862438603171487,-0.006940994212578863,0.06518568295969661,0.06332332762435414,-0.001862355335342472
2823.45,14.0,2,3,1.0,drop,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2823.45,0.5647058823529412,0.02764605574630899,0.012540728501511259,-0.01510532724479773,0.23600000000000004,0.152,-0.08400000000000005,0.08408856037609701,0.0676149194636355,-0.016473640912461507,0.06264654462683879,0.054097898905245745,-0.008548645721593043
2834.4,16.0,2,3,1.0,pause,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2834.4,0.5411764705882353,0.023523985459902006,0.009759334542098323,-0.013764650917803684,0.2618181818181819,0.08363636363636365,-0.17818181818181825,0.07744172509114296,0.06992736482632848,-0.007514360264814474,0.06224374713154817,0.057108690520341204,-0.005135056611206966
2842.97,17.6,2,3,1.0,pause,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2842.67,0.4823529411764706,0.03173971550716736,0.008523637997292045,-0.023216077509875314,0.16,0.11600000000000002,-0.043999999999999984,0.08693224407184541,0.07421982473807454,-0.012712419333770875,0.06152049034452685,0.05953013164772978,-0.001990358696797069
2911.43,30.37,2,3,2.0,Breath,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2910.64,0.5058823529411764,0.01436162850407823,0.0034519321975795317,-0.010909696306498698,0.039999999999999994,0.036,-0.003999999999999997,0.06907112456995117,0.07404123124582422,0.004970106675873054,0.06427663241930104,0.054323360133562884,-0.009953272285738154
2918.88,31.5,2,3,2.0,pause,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2918.88,0.4235294117647059,0.019231911987870453,0.004661912799902902,-0.014569999187967551,0.268,0.0,-0.268,0.08444007476417625,0.09668526902363989,0.012245194259463632,0.06296380521399933,0.0689900622757448,0.006026257061745477
2942.85,36.99,2,3,2.0,breath,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2941.84,0.4117647058823529,0.05354449752578801,0.022135152011357986,-0.03140934551443002,0.024,0.05600000000000001,0.03200000000000001,0.06906037948377988,0.0866668136864245,0.017606434202644614,0.05538989061313504,0.06464049971910166,0.009250609105966617
2946.93,37.99,2,3,1.0,breath,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2946.56,0.43529411764705883,0.021148646253716052,0.0036573497493516084,-0.017491296504364442,0.096,0.0,-0.096,0.08170096562330519,0.08818297175094905,0.006482006127643866,0.05433798569824044,0.05418088285856748,-0.00015710283967296235
2964.51,41.25,2,3,1.0,drop,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2964.51,0.5411764705882353,0.025382487243570413,0.00709080575075641,-0.018291681492814002,0.43600000000000005,0.0,-0.43600000000000005,0.07759366729512399,0.06747045588675221,-0.010123211408371774,0.05958830661236392,0.05211086372307738,-0.007477442889286534
3009.07,49.0,2,3,1.0,retreat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3009.07,0.4588235294117647,0.08817184495452997,0.046933508257879515,-0.04123833669665045,0.348,0.064,-0.284,0.0852161685118463,0.07574783828457711,-0.009468330227269187,0.0595709794320714,0.05861680352554187,-0.0009541759065295335
3029.29,51.75,2,3,1.0,fade,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3028.03,0.4470588235294118,0.014001779999409419,0.003311610418250078,-0.01069016958115934,0.152,0.0,-0.152,0.08123461161266558,0.08294818898808863,0.0017135773754230477,0.05765729912156714,0.0620451515541075,0.004387852432540362
3084.05,61.99,2,3,1.0,breath,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3083.92,0.5176470588235295,0.14825542001032038,0.018548147037463658,-0.12970727297285672,0.18000000000000002,0.10400000000000001,-0.07600000000000001,0.08180639482542931,0.08144816971351938,-0.00035822511190992945,0.06178187806930656,0.059875138709765706,-0.001906739359540853
3098.08,65.13,2,3,1.0,retreat,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3098.08,0.4470588235294118,0.0897056342434707,0.014898875245284205,-0.07480675899818649,0.6839999999999999,0.036,-0.6479999999999999,0.08852041622082213,0.08561810385884772,-0.002902312361974413,0.06468592014962694,0.06326723200314464,-0.0014186881464822998
3121.63,71.25,2,3,2.0,retreat,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3121.63,0.4823529411764706,0.11083328501636416,0.019690450010340914,-0.09114283500602324,0.32399999999999995,0.0,-0.32399999999999995,0.08011721298678703,0.06582628444809638,-0.014290928538690656,0.058721954240569155,0.0548646958982987,-0.0038572583422704573
3142.6,75.99,2,3,1.0,halt,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3142.27,0.5294117647058824,0.04220001877223549,0.0028283141234254285,-0.03937170464881006,0.4720000000000001,0.0,-0.4720000000000001,0.0789807079045464,0.060603862516388406,-0.018376845388157988,0.05674099990458112,0.04773892390509269,-0.009002075999488428
3199.69,85.99,2,3,1.0,halt,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3199.33,0.43529411764705883,0.05099356548213448,0.006314014851150034,-0.04467955063098445,0.27999999999999997,0.004,-0.27599999999999997,0.0823710551707653,0.0796733403851992,-0.002697714785566102,0.05562871297116796,0.06028136404620118,0.0046526510750332165
3236.52,94.5,2,3,1.0,drop,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3236.37,0.4235294117647059,0.05193448102037222,0.0226767147355472,-0.029257766284825022,0.34400000000000003,0.084,-0.26,0.0736571167456517,0.06588170264513428,-0.007775414100517422,0.05599562783580172,0.05779547512834118,0.0017998472925394582
3247.29,96.87,2,3,1.0,drop,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3247.17,0.32941176470588235,0.02795035275084868,0.023268658269773958,-0.004681694481074722,0.13999999999999999,0.008,-0.13199999999999998,0.0682331550742876,0.08071221694514916,0.012479061870861563,0.055666286444812474,0.061249106484632346,0.005582820039819872
3266.45,100.5,2,3,0.0,end,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3266.45,0.4588235294117647,0.004761832327356405,0.003597900578152558,-0.0011639317492038465,0.0,0.0,0.0,0.06714118264566198,0.07675348706128829,0.009612304415626313,0.05559975327532698,0.04836570070887043,-0.007234052566456546
5399.59,37.0,3,1,1.0,contract,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5398.8,0.5176470588235295,0.01896296674887514,0.022666265743427182,0.003703298994552042,0.2760000000000001,0.10800000000000001,-0.16800000000000007,0.06593972938458037,0.05720801905823801,-0.00873171032634236,0.05018902453856624,0.046042993795646865,-0.004146030742919374
5423.95,44.0,3,1,0.0,close,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5423.95,0.5529411764705883,0.020907277494450722,0.016352195752487322,-0.0045550817419633995,0.376,0.38399999999999995,0.007999999999999952,0.075800780192677,0.07058507369870637,-0.005215706493970629,0.058396402336378564,0.057442007614518995,-0.0009543947218595694
5447.47,50.5,3,1,0.0,contract,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5447.47,0.43529411764705883,0.051938663777189975,0.013265464746497077,-0.0386731990306929,0.152,0.032,-0.12,0.06505789089671468,0.06422822256911458,-0.0008296683276001054,0.054485694448888976,0.051508927323185516,-0.0029767671257034597
5566.59,85.0,3,1,0.0,contract,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5566.59,0.4588235294117647,0.03409422950256753,0.010760182254301734,-0.0233340472482658,0.12399999999999997,0.052000000000000005,-0.07199999999999997,0.0658181727305949,0.07183362717425235,0.0060154544436574475,0.04949862371024459,0.05483575954376889,0.005337135833524298
5664.83,115.12,3,1,2.0,drop,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5664.83,0.5529411764705883,0.04340666723466415,0.01188216750965006,-0.03152449972501409,0.21600000000000003,0.148,-0.06800000000000003,0.06382244577206117,0.06613476410180179,0.0023123183297406175,0.05501023318504418,0.04905387767383183,-0.005956355511212347
5740.72,141.12,3,1,1.0,drop,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5740.72,0.49411764705882355,0.0862565750212469,0.07417662451877896,-0.012079950502467934,0.20400000000000001,0.244,0.03999999999999998,0.09224243477456956,0.08332375359318975,-0.008918681181379812,0.06277465370650337,0.05699486957866458,-0.005779784127838791
5776.97,154.12,3,1,1.0,drop,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5776.97,0.35294117647058826,0.09746890250544853,0.0356634010117831,-0.06180550149366543,0.21600000000000003,0.30400000000000005,0.08800000000000002,0.07643950182200843,0.08427850078915156,0.00783899896714313,0.05928683077444628,0.06529818620941769,0.006011355434971409
5885.13,193.5,3,1,1.0,drop,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5885.13,0.6,0.11382233999598028,0.031850374989791874,-0.0819719650061884,0.096,0.26000000000000006,0.16400000000000006,0.08153578704562225,0.06398569996795149,-0.017550087077670765,0.05834585453239525,0.04766617929773887,-0.010679675234656377
6011.51,241.0,3,1,2.0,end,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6011.32,0.5647058823529412,0.11605564748762562,0.003561635102091576,-0.11249401238553404,0.14400000000000004,0.44400000000000006,0.30000000000000004,0.08520957171579516,0.07470275702625387,-0.010506814689541288,0.057018666329079516,0.05702962998188412,1.0963652804604762e-05
6285.95,1.0,4,1,1.0,pause,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6285.81,0.4470588235294118,0.010062996722315812,0.004034455175406461,-0.006028541546909351,0.088,0.24800000000000005,0.16000000000000006,0.09103927849970331,0.1011780111078733,0.010138732608169998,0.06331574691422559,0.0673780187456858,0.004062271831460212
6292.81,2.0,4,1,1.0,pause,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6292.81,0.4470588235294118,0.01617435874985903,0.005495656071650852,-0.010678702678208177,0.08,0.24800000000000005,0.16800000000000004,0.12027654354738256,0.08986349129240476,-0.0304130522549778,0.06544866322073757,0.06195855645707249,-0.0034901067636650823
6299.12,3.0,4,1,0.0,pause,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6299.12,0.5058823529411764,0.015517509499090035,0.006105135651212864,-0.009412373847877171,0.14000000000000004,0.04,-0.10000000000000003,0.08124912881905039,0.07627411970673123,-0.0049750091123191564,0.061055731389316595,0.05941197325961277,-0.0016437581297038262
